,id_instal,codi_carrer,tipus_via,nom_carrer,num_carrer,codi_barri,nom_barri,codi_districte,nom_districte,latitud,longitud,etrs89_x,etrs89_y,data_instalacio,data_desinstalacio,font,geometry,index_right,tram,descripció,coordenades
222,2706,701753,Jard,Ramon Aramon i Serra,2,15,Hostafrancs,3,Sants-Montjuïc,41.374615,2.146871,428657.952,4580695.36,11/10/2017,01/03/2018,OCI,POINT (2.146871 41.374615),134,135,Carrer de Sants (Premià a Pl. Espanya),"2.139034068603962,41.37525965171701,2.148303881259799,41.37515534957157,2.148593173679658,41.37504609873608"
223,2707,30307,Pl,Bacardí,2,43,Horta,7,Horta-Guinardó,41.429704,2.163648,430119.968,4586797.592,12/10/2017,21/03/2018,TRÀNSIT,POINT (2.163648 41.429704),229,230,Pg. Maragall (Av. Borbó a Tajo),"2.176420160032533,41.42514778193972,2.176062930391005,41.42550174433217,2.175923750155488,41.42555299014852,2.169863932837171,41.42727338771934,2.165982916035478,41.42775210216563,2.16425306134175,41.4279224515797,2.16366982183428,41.42812106284786,2.162075636201777,41.42958198263647"
224,2726,158901,Pl,Osca,2,18,Sants,3,Sants-Montjuïc,41.376198,2.138527,427962.0,4580878.0,26/10/2017,14/12/2017,OCI,POINT (2.138527 41.376198),133,134,Carrer de Sants (Premià a Carles III),"2.13056495482207,41.37551932892383,2.139029826571497,41.37532269074156"
225,2746,50905,C,Ventura Plaja,28,17,Badal,3,Sants-Montjuïc,41.374656,2.126152,426925.407,4580717.121,08/11/2017,04/12/2017,OCI,POINT (2.126152 41.374656),35,36,Sants - Creu Coberta (Riera Blanca a Gran Via Carles III),"2.121803235997981,41.37567214212357,2.130282109343231,41.37549402416645"
226,2766,161101,C,Independència,349,64,el Camp de l'Arpa del Clot,10,Sant Martí,41.410734,2.17935,431412.0,4584679.0,08/11/2017,19/12/2017,TRÀNSIT,POINT (2.17935 41.410734),248,249,Freser - Passeig Maragall (Rosselló a Indústria),"2.179119536184617,41.40962102762124,2.179168295432397,41.40976864446067,2.180206186269951,41.41141625062772,2.181260917796088,41.41324220723422,2.180879906523596,41.41456544356745"
227,2786,325107,C,Trelawny,2,3,la Barceloneta,1,Ciutat Vella,41.384941,2.195578,432741.722,4581802.828,08/11/2017,02/05/2018,OCI,POINT (2.195578 41.384941),520,477,Dr. Aiguader (Pl. Antonio López a Pl. Voluntaris),"2.196284820360954,41.38738569725405,2.193874094305754,41.38564786022062,2.193172219955135,41.38530214141635,2.192433623240826,41.38463404058133,2.191950050478013,41.38414673385574,2.191404567364395,41.38393498358616,2.190625800327517,41.38381197586959,2.190223962988314,41.38374575380293,2.189733452870171,41.38357362846409,2.186311225687934,41.38203879625817,2.185681941725035,41.38169602231018,2.185162252785633,41.38154677891402,2.184272407084729,41.3811765064713,2.183480973864149,41.38094958284478,2.182937871694093,41.38086930218349,2.18238279275436,41.38123293314957"
228,2806,32700,C,Balmes,417,25,la Bonanova,5,Sarrià-Sant Gervasi,41.407806,2.138004,427953.132,4584387.543,15/11/2017,12/12/2017,TRÀNSIT,POINT (2.138004 41.407806),65,66,Balmes (Av. Tibidabo a Mitre),"2.136629786571078,41.41014977123361,2.136914195218251,41.40968133281425,2.13703644753708,41.40962362665861,2.137159486602656,41.40960501434842,2.139312627074053,41.40541230687247,2.139507835421719,41.40513056322332,2.140625737110098,41.40442159697891"
229,2808,278200,Av,Reina Maria Cristina,8,11,el Poble Sec,3,Sants-Montjuïc,41.371794,2.150782,428982.0,4580379.0,17/11/2017,06/08/2019,OCI,POINT (2.150782 41.371794),162,163,Paral.lel (Entença a Pl. Espanya),"2.149722801000342,41.37508076792499,2.153992836755485,41.37497417050791"
230,2826,169409,G.V.,Corts Catalanes,120,13,la Marina de Port,3,Sants-Montjuïc,41.363549,2.134546,427615.0,4579477.0,01/12/2017,22/02/2018,TRÀNSIT,POINT (2.134546 41.363549),409,411,Gran Via (Hospitalet de Llobregat a Pl. Cerdà),"2.135182634247024,41.3643477594519,2.099521412266006,41.33777836991818"
231,2846,366400,Pl,Virreina,91,31,la Vila de Gràcia,6,Gràcia,41.405085,2.157202,429554.781,4584069.67,14/12/2017,18/01/2018,OCI,POINT (2.157202 41.405085),511,468,Travessera de Gràcia (Gran de Gràcia a Escorial),"2.155401256537626,41.39984039961278,2.158064786120737,41.40146641705852,2.16122491666684,41.40344571807908,2.163466215098189,41.40490348648621"
232,2886,213908,Av,Mistral,29,10,Sant Antoni,2,L'Eixample,41.37678,2.157351,429536.744,4580927.142,20/12/2017,,OCI,POINT (2.157351 41.37678),303,304,Rocafort (Gran Via a Av. Paral·lel),"2.15865,41.37526,2.15863,41.37527,2.15864,41.37527,2.15865,41.37527,2.15862,41.37528,2.15863,41.37528,2.1586,41.37529,2.15861,41.37529,2.15862,41.37529,2.15858,41.3753,2.15859,41.3753,2.1586,41.3753,2.15857,41.37531,2.15858,41.37531,2.15856,41.37532,2.15857,41.37532,2.15855,41.37533,2.15856,41.37533,2.15853,41.37534,2.15854,41.37534,2.15853,41.37535,2.15754,41.37609,2.15686,41.37662,2.15661,41.37681,2.15642,41.37694,2.15592,41.37733,2.15531,41.37779,2.15481,41.37817,2.15425,41.37859"
233,2906,223606,C,Muntaner,54,8,l'Antiga Esquerra de l'Eixample,2,L'Eixample,41.386508,2.159824,429753.97,4582005.105,20/12/2017,17/04/2018,OCI,POINT (2.159824 41.386508),381,382,Consell de Cent (Urgell a Aribau),"2.15625,41.38397,2.15732,41.38478,2.15796,41.38526,2.15847,41.38564,2.15903,41.38606,2.15958,41.38649,2.16037,41.38708,2.16069,41.38732"
234,2907,246000,C,Parlament,25,10,Sant Antoni,2,L'Eixample,41.376425,2.162425,429960.622,4580883.642,20/12/2017,24/01/2018,OCI,POINT (2.162425 41.376425),365,366,Comte Borrell (Manso a Av. Paral·lel),"2.16546,41.3751,2.16545,41.37524,2.16508,41.37552,2.16205,41.37608,2.16433,41.37608,2.16399,41.37634,2.16251,41.37643,2.16304,41.37682,2.16335,41.37683,2.16097,41.3769,2.16208,41.37777"
235,2908,110304,C,Enric Granados,30,8,l'Antiga Esquerra de l'Eixample,2,L'Eixample,41.390262,2.159182,429704.312,4582422.348,20/12/2017,17/07/2018,OCI,POINT (2.159182 41.390262),141,142,València (Urgell a Balmes),"2.153945136121882,41.38564435289319,2.160748460885091,41.39075050397376"
236,2909,213908,Av,Mistral,52,10,Sant Antoni,2,L'Eixample,41.376092,2.154296,429280.499,4580853.22,21/12/2017,17/04/2018,OCI,POINT (2.154296 41.376092),169,170,Entença (Paral.lel a Gran Via),"2.156285641901548,41.3750476989261,2.156276595648821,41.37536028350906,2.152931587474631,41.37787112406385"
237,2946,158901,Pl,Osca,2,18,Sants,3,Sants-Montjuïc,41.376198,2.138527,427962.0,4580878.0,24/01/2018,10/01/2019,SUPERILLA,POINT (2.138527 41.376198),133,134,Carrer de Sants (Premià a Carles III),"2.13056495482207,41.37551932892383,2.139029826571497,41.37532269074156"
238,2948,246000,C,Parlament,25,10,Sant Antoni,2,L'Eixample,41.376425,2.162425,429960.622,4580883.642,24/01/2018,01/06/2018,OCI,POINT (2.162425 41.376425),365,366,Comte Borrell (Manso a Av. Paral·lel),"2.16546,41.3751,2.16545,41.37524,2.16508,41.37552,2.16205,41.37608,2.16433,41.37608,2.16399,41.37634,2.16251,41.37643,2.16304,41.37682,2.16335,41.37683,2.16097,41.3769,2.16208,41.37777"
239,2966,21306,C,Arc del Teatre,5,1,el Raval,1,Ciutat Vella,41.378242,2.175112,431023.452,4581075.134,25/01/2018,02/03/2018,OCI,POINT (2.175112 41.378242),291,292,Passeig de Colom (Pl. Antonio López a Pl. Portal de la Pau),"2.182102513985287,41.38137656982789,2.177895016062157,41.37616695259703"
240,2967,112208,C,Escudellers,48,2,el Barri Gòtic,1,Ciutat Vella,41.38039,2.177537,431228.473,4581311.696,25/01/2018,13/11/2019,OCI,POINT (2.177537 41.38039),291,292,Passeig de Colom (Pl. Antonio López a Pl. Portal de la Pau),"2.182102513985287,41.38137656982789,2.177895016062157,41.37616695259703"
241,2986,11200,C,Pamplona,103,66,el Parc i la Llacuna del Poblenou,10,Sant Martí,41.397383,2.190215,432306.225,4583188.274,31/01/2018,13/11/2020,OCI,POINT (2.190215 41.397383),283,284,Almogàvers (Badajoz a Marina),"2.193790354926084,41.39991349454472,2.187099178538201,41.39493907558347,2.187147408874426,41.39483629126918,2.1871375517868,41.39475553479705,2.187079006169905,41.39468215975906"
242,3006,72602,C,Castelldefels,79,54,Torre Baró,8,Nou Barris,41.454842,2.17765,431316.398,4589577.233,31/01/2018,22/03/2018,TRÀNSIT,POINT (2.17765 41.454842),463,504,Ronda de Dalt (Via Júlia a Pl. Karl Marx),"2.17915567913475,41.44620207643784,2.17669312884011,41.44558050600412,2.163286960210196,41.44061883397857,2.162085719381168,41.44031953632241"
243,3007,22615,C,Castell d'Argençola,51,54,Torre Baró,8,Nou Barris,41.454591,2.174907,431087.032,4589551.492,31/01/2018,22/03/2018,TRÀNSIT,POINT (2.174907 41.454591),463,504,Ronda de Dalt (Via Júlia a Pl. Karl Marx),"2.17915567913475,41.44620207643784,2.17669312884011,41.44558050600412,2.163286960210196,41.44061883397857,2.162085719381168,41.44031953632241"
244,3026,284804,C,Robador,31,1,el Raval,1,Ciutat Vella,41.379396,2.170909,430673.242,4581206.666,31/01/2018,03/06/2020,OCI,POINT (2.170909 41.379396),167,168,Paral.lel (Ronda de Sant Pau a Josep Carner),"2.167816301234855,41.37498443097444,2.170053678754829,41.37498037614426,2.175315866190084,41.37468859847726,2.175588886421747,41.37452956680852,2.175962748986153,41.37437372698415"
245,3027,167709,C,Joaquín Costa,33,1,el Raval,1,Ciutat Vella,41.382336,2.165958,430262.387,4581537.016,31/01/2018,,OCI,POINT (2.165958 41.382336),172,173,Ronda de Sant Antoni (Ronda de Sant Pau a Pl Universitat),"2.163154056295562,41.37869950417274,2.164064774933985,41.38534197303842"
246,3046,43400,C,Blai,41,11,el Poble Sec,3,Sants-Montjuïc,41.374055,2.163579,430054.558,4580619.516,22/02/2018,02/03/2018,OCI,POINT (2.163579 41.374055),166,167,Paral.lel (Ronda de Sant Pau a Calàbria),"2.160792086641019,41.37497290149459,2.167854030790994,41.37490608736539"
247,3066,249304,C,Pere IV,162,68,el Poblenou,10,Sant Martí,41.401749,2.196942,432873.03,4583667.715,22/02/2018,,TRÀNSIT,POINT (2.196942 41.401749),285,286,Pere IV (Pallars a Bac de Roda),"2.202285333503462,41.40881896853415,2.200688127278003,41.40659923354886,2.199905034651619,41.40547692862477,2.198270352024818,41.40339637256179,2.197539421267778,41.40258991080451,2.19733996301922,41.4023011091486,2.195617249619828,41.40022557010411,2.194451468156484,41.39869629045943,2.19391316114244,41.39804489956718"
248,3067,73707,C,Castella,1,68,el Poblenou,10,Sant Martí,41.404479,2.198932,433042.194,4583969.259,22/02/2018,,TRÀNSIT,POINT (2.198932 41.404479),286,287,Pere IV - Almogàvers (Bac de Roda a Badajoz),"2.193804559616888,41.39991790438899,2.197218921936484,41.40243281134336,2.197491012162474,41.40259910308355,2.198245093199887,41.40343362091471,2.199904228311644,41.40554143568269,2.200014359626872,41.40570628869796,2.20091278094869,41.40697825881532,2.20223136138211,41.40883135615617"
249,3068,249304,C,Pere IV,252,68,el Poblenou,10,Sant Martí,41.405056,2.199642,433102.124,4584032.739,22/02/2018,20/11/2020,TRÀNSIT,POINT (2.199642 41.405056),285,286,Pere IV (Pallars a Bac de Roda),"2.202285333503462,41.40881896853415,2.200688127278003,41.40659923354886,2.199905034651619,41.40547692862477,2.198270352024818,41.40339637256179,2.197539421267778,41.40258991080451,2.19733996301922,41.4023011091486,2.195617249619828,41.40022557010411,2.194451468156484,41.39869629045943,2.19391316114244,41.39804489956718"
250,3086,344000,Trav,Dalt,13,30,la Salut,6,Gràcia,41.408346,2.151499,429081.67,4584436.311,01/03/2018,,TRÀNSIT,POINT (2.151499 41.408346),233,234,Travessera de Dalt (Escorial a Pl. Lesseps),"2.149297055032962,41.40663312617431,2.150560643831676,41.4077968523924,2.15114612196613,41.40815066139023,2.152277555924973,41.4085802998138,2.154826045190552,41.40949605303609,2.155190577336861,41.40971459187124,2.157531118737512,41.41125108458979"
251,3087,344000,Trav,Dalt,48,30,la Salut,6,Gràcia,41.409236,2.154578,429340.018,4584532.597,01/03/2018,,TRÀNSIT,POINT (2.154578 41.409236),232,233,Travessera de Dalt (Pl. Lesseps a Escorial),"2.150014270332292,41.40714187430313,2.149430702150115,41.40660044007992,2.150673987882641,41.40774166074332,2.150983800390909,41.40794658027869,2.151217429808501,41.4080644963091,2.154951659726685,41.40942649937512,2.155139395256767,41.4095282030983,2.157617023506551,41.4111908682025"
252,3088,344000,Trav,Dalt,91,30,la Salut,6,Gràcia,41.410915,2.156909,429536.597,4584717.158,01/03/2018,28/09/2021,TRÀNSIT,POINT (2.156909 41.410915),233,234,Travessera de Dalt (Escorial a Pl. Lesseps),"2.149297055032962,41.40663312617431,2.150560643831676,41.4077968523924,2.15114612196613,41.40815066139023,2.152277555924973,41.4085802998138,2.154826045190552,41.40949605303609,2.155190577336861,41.40971459187124,2.157531118737512,41.41125108458979"
253,3106,107900,C,Eiximenis,21,60,Sant Andreu,9,Sant Andreu,41.441298,2.189414,432284.902,4588064.237,01/03/2018,,TRÀNSIT,POINT (2.189414 41.441298),330,331,Passeig de Torras i Bages (Passeig Santa Coloma a Sant Adrià),"2.190552567442461,41.4452804071076,2.191182202894817,41.43647870200038,2.191694779245441,41.43528518239116,2.192197977358719,41.43399018846432"
254,3107,21306,C,Arc del Teatre,5,1,el Raval,1,Ciutat Vella,41.378242,2.175112,431023.452,4581075.134,02/03/2018,13/09/2018,OCI,POINT (2.175112 41.378242),291,292,Passeig de Colom (Pl. Antonio López a Pl. Portal de la Pau),"2.182102513985287,41.38137656982789,2.177895016062157,41.37616695259703"
255,3126,43400,C,Blai,41,11,el Poble Sec,3,Sants-Montjuïc,41.374055,2.163579,430054.558,4580619.516,02/03/2018,19/11/2018,OCI,POINT (2.163579 41.374055),166,167,Paral.lel (Ronda de Sant Pau a Calàbria),"2.160792086641019,41.37497290149459,2.167854030790994,41.37490608736539"
256,3146,23403,C,Aribau,74,8,l'Antiga Esquerra de l'Eixample,2,L'Eixample,41.389345,2.158162,429618.112,4582321.474,08/03/2018,17/07/2018,OCI,POINT (2.158162 41.389345),120,121,Aribau (Aragó a Diagonal),"2.15959490754724,41.38822927677844,2.151469851228587,41.3943464283152"
257,3186,366400,Pl,Virreina,91,31,la Vila de Gràcia,6,Gràcia,41.405085,2.157202,429554.781,4584069.67,21/03/2018,09/04/2018,OCI,POINT (2.157202 41.405085),511,468,Travessera de Gràcia (Gran de Gràcia a Escorial),"2.155401256537626,41.39984039961278,2.158064786120737,41.40146641705852,2.16122491666684,41.40344571807908,2.163466215098189,41.40490348648621"
258,3187,184708,Ptge,Llavallol,17,32,el Camp d'en Grassot i Gràcia Nova,6,Gràcia,41.405397,2.167532,430418.578,4584095.897,21/03/2018,01/02/2019,OCI,POINT (2.167532 41.405397),416,418,Maria Claret (Passeig de Maragall a Lepant),"2.164312377160027,41.40356583507976,2.171057108146326,41.40864034226133"
259,3206,169409,G.V.,Corts Catalanes,769,5,el Fort Pienc,2,L'Eixample,41.402124,2.184799,431858.456,4583718.788,21/03/2018,28/09/2022,TRÀNSIT,POINT (2.184799 41.402124),429,431,Gran Via (Pl. Glòries a Marina),"2.186311513964077,41.4030144156127,2.180134740853668,41.39840878537596"
260,3207,86403,Pl,Concòrdia,7,19,les Corts,4,Les Corts,41.386486,2.132121,427437.693,4582025.479,20/03/2018,18/06/2018,OCI,POINT (2.132121 41.386486),127,128,Travessera de les Corts (Numància a Carles III),"2.135218562339925,41.38693508241438,2.130862115723176,41.38418496658105,2.128276775562381,41.38247933509404"
261,3208,169409,G.V.,Corts Catalanes,891,65,el Clot,10,Sant Martí,41.408257,2.192991,432549.552,4584393.262,22/03/2018,11/01/2019,OBRES,POINT (2.192991 41.408257),279,280,Gran Via (Bac de Roda a Pl. de les Glòries),"2.198166146742195,41.41192955924139,2.188645643364298,41.404793822066,2.18844975947327,41.40468150333107,2.188242063386361,41.40457742864565,2.187930993934624,41.40448205619245,2.187642555807581,41.40441997928598,2.187388165229558,41.40440596987331,2.187101644587206,41.40435798201149,2.186827803329097,41.40428428362722,2.186508082240712,41.4041554614839,2.186138069467012,41.40394627323502"
262,3209,169409,G.V.,Corts Catalanes,875,65,el Clot,10,Sant Martí,41.407874,2.192481,432506.528,4584351.18,22/03/2018,10/01/2019,OBRES,POINT (2.192481 41.407874),279,280,Gran Via (Bac de Roda a Pl. de les Glòries),"2.198166146742195,41.41192955924139,2.188645643364298,41.404793822066,2.18844975947327,41.40468150333107,2.188242063386361,41.40457742864565,2.187930993934624,41.40448205619245,2.187642555807581,41.40441997928598,2.187388165229558,41.40440596987331,2.187101644587206,41.40435798201149,2.186827803329097,41.40428428362722,2.186508082240712,41.4041554614839,2.186138069467012,41.40394627323502"
263,3226,169409,G.V.,Corts Catalanes,755,5,el Fort Pienc,2,L'Eixample,41.401284,2.183707,431766.261,4583626.412,21/03/2018,22/01/2019,OBRES,POINT (2.183707 41.401284),429,431,Gran Via (Pl. Glòries a Marina),"2.186311513964077,41.4030144156127,2.180134740853668,41.39840878537596"
264,3247,326303,C,Sitges,5,1,el Raval,1,Ciutat Vella,41.384378,2.16967,430574.9,4581760.703,27/03/2018,29/06/2018,OCI,POINT (2.16967 41.384378),174,175,Pelai (Pl. Universitat a Balmes),"2.164651529417385,41.38596143246053,2.167492740544994,41.38568927796226"
265,3306,128106,C,Fluvià,129,71,Provençals del Poblenou,10,Sant Martí,41.410096,2.203376,433419.443,4584589.452,04/05/2018,,TRÀNSIT,POINT (2.203376 41.410096),356,357,Pere IV (Bac de Roda a Gran Via),"2.202295095581528,41.40882609688327,2.20318865609541,41.41007327115852,2.203848007254801,41.41111370969998,2.2047582326462,41.41211275938164,2.207222578980737,41.41526887527138,2.208905500345961,41.41729972993026,2.209923402260159,41.41858883748697,2.209519103715456,41.41885609785354,2.208855639897611,41.41967022660469"
266,3366,144601,Av,Diagonal,10,70,el Besòs i el Maresme,10,Sant Martí,41.411262,2.217595,434609.0,4584708.0,23/05/2018,06/06/2018,OCI,POINT (2.217595 41.411262),424,426,Diagonal (Rambla de Prim a Bac de Roda),"2.218888351257178,41.4113926210454,2.203765982947075,41.40768069533692"
267,3386,700892,Pg,Garcia Fària,81,69,Diagonal Mar i el Front Marítim del Poblenou,10,Sant Martí,41.406537,2.216946,434550.0,4584184.0,01/06/2018,04/06/2018,OCI,POINT (2.216946 41.406537),361,362,Passeig de Garcia Faria (Rambla de Prim a Bac de Roda),"2.211501194076937,41.401861408389,2.218252219779904,41.40695851084512,2.219859032147564,41.40821975565765,2.221141785485334,41.40968512038982"
268,3406,700084,C,Beltrán i Rózpide,5,21,Pedralbes,4,Les Corts,41.389054,2.120976,426508.757,4582319.994,05/06/2018,16/08/2018,OCI,POINT (2.120976 41.389054),18,19,Av. Pedralbes (Pl. Pius XII a Pg. Manuel Girona),"2.122263943715297,41.38768561486016,2.121999097169982,41.38786454185662,2.121889744548064,41.38789132292757,2.119696827697217,41.38960762397071"
269,3426,169409,G.V.,Corts Catalanes,839,65,el Clot,10,Sant Martí,41.405467,2.189321,432239.915,4584086.445,13/06/2018,18/07/2018,OBRES,POINT (2.189321 41.405467),279,280,Gran Via (Bac de Roda a Pl. de les Glòries),"2.198166146742195,41.41192955924139,2.188645643364298,41.404793822066,2.18844975947327,41.40468150333107,2.188242063386361,41.40457742864565,2.187930993934624,41.40448205619245,2.187642555807581,41.40441997928598,2.187388165229558,41.40440596987331,2.187101644587206,41.40435798201149,2.186827803329097,41.40428428362722,2.186508082240712,41.4041554614839,2.186138069467012,41.40394627323502"
270,3447,86403,Pl,Concòrdia,7,19,les Corts,4,Les Corts,41.386486,2.132121,427437.693,4582025.479,18/06/2018,27/09/2018,OCI,POINT (2.132121 41.386486),127,128,Travessera de les Corts (Numància a Carles III),"2.135218562339925,41.38693508241438,2.130862115723176,41.38418496658105,2.128276775562381,41.38247933509404"
271,3466,8206,C,Alella,45,45,Porta,8,Nou Barris,41.431596,2.177269,431260.112,4586996.763,12/06/2018,,TRÀNSIT,POINT (2.177269 41.431596),309,310,Deià (Piferrer a Passeig Verdum),"2.172232087822361,41.4355891722309,2.172656180881871,41.43496996964323,2.177969832859035,41.43252021695108"
